Code zone,Code zone (M49),Zone,Code Produit,Produit,Code Élément,Élément,Code édition,Édition,Unité,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"224","'796","Îles Turques-et-Caïques","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.66","E",,,,,,,,"O",,
"224","'796","Îles Turques-et-Caïques","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.56","E",,,,,,,,"O",,
"224","'796","Îles Turques-et-Caïques","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.12","E",,,,,,,,"O",,
"224","'796","Îles Turques-et-Caïques","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"224","'796","Îles Turques-et-Caïques","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"239","'092","Îles Vierges britanniques","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.53","E","3.37","E","3.59","E","3.52","E","3.74","E","3.8","E"
"239","'092","Îles Vierges britanniques","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.81","E",,,,,,,"0.76","E",,
"239","'092","Îles Vierges britanniques","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.83","E",,,,,,,"0.7","E",,
"239","'092","Îles Vierges britanniques","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.24","E",,,,,,,"0.33","E",,
"239","'092","Îles Vierges britanniques","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.78","E",,,,,,,"0.92","E",,
"239","'092","Îles Vierges britanniques","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.43","E",,,,,,,"0.87","E",,
"239","'092","Îles Vierges britanniques","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.15","E",,,,,,,"0.15","E",,
"239","'092","Îles Vierges britanniques","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"239","'092","Îles Vierges britanniques","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"100","'356","Inde","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.86","E","2.87","E","2.92","E","3.01","E","3.11","E","3.36","E"
"100","'356","Inde","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.41","E",,,,,,,"0.42","E",,
"100","'356","Inde","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.89","E",,,,,,,"0.91","E",,
"100","'356","Inde","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.29","E",,,,,,,"0.37","E",,
"100","'356","Inde","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.59","E",,,,,,,"0.64","E",,
"100","'356","Inde","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.5","E",,,,,,,"0.53","E",,
"100","'356","Inde","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.14","E",,,,,,,"0.24","E",,
"100","'356","Inde","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","69.5","E","62.5","E","57.1","E","61.2","E","59","E","55.6","E"
"100","'356","Inde","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","69.5","E","62.5","E","57.1","E","61.2","E","59","E","55.6","E"
"100","'356","Inde","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","941.1","E","855.3","E","789.3","E","854.9","E","830.9","E","788.2","E"
"100","'356","Inde","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","944.9","E","858.9","E","792.7","E","858.8","E","834.8","E","792.8","E"
"101","'360","Indonésie","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.69","E","3.82","E","3.83","E","3.98","E","4.22","E","4.64","E"
"101","'360","Indonésie","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.69","E",,,,,,,"0.69","E",,
"101","'360","Indonésie","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.93","E",,,,,,,"1.25","E",,
"101","'360","Indonésie","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.43","E",,,,,,,"0.46","E",,
"101","'360","Indonésie","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.16","E",,,,,,,"0.78","E",,
"101","'360","Indonésie","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.79","E",,,,,,,"0.91","E",,
"101","'360","Indonésie","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.13","E",,,,,,,"0.13","E",,
"101","'360","Indonésie","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","51.4","E","48.9","E","47.1","E","46.8","E","46.6","E","46.5","E"
"101","'360","Indonésie","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","50.3","E","50.1","E","47.9","E","47.6","E","47.8","E","47.6","E"
"101","'360","Indonésie","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","135.9","E","130.7","E","127.1","E","127.2","E","127.6","E","128","E"
"101","'360","Indonésie","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","134.4","E","135.2","E","130.5","E","130.9","E","132.3","E","132.6","E"
"102","'364","Iran (République islamique d')","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.01","E","3.21","E","3.64","E","3.6","E","4.17","E","5.13","E"
"102","'364","Iran (République islamique d')","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.44","E",,,,,,,,"O",,
"102","'364","Iran (République islamique d')","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.7","E",,,,,,,,"O",,
"102","'364","Iran (République islamique d')","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.58","E",,,,,,,,"O",,
"102","'364","Iran (République islamique d')","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.49","E",,,,,,,,"O",,
"102","'364","Iran (République islamique d')","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.63","E",,,,,,,,"O",,
"102","'364","Iran (République islamique d')","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.17","E",,,,,,,,"O",,
"102","'364","Iran (République islamique d')","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","7.7","E","9.2","E","14.6","E","14.8","E","15","E","15.8","E"
"102","'364","Iran (République islamique d')","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","7.7","E","9.2","E","14.6","E","14.8","E","15","E","15.8","E"
"102","'364","Iran (République islamique d')","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","6.5","E","7.9","E","12.6","E","12.9","E","13.2","E","14","E"
"102","'364","Iran (République islamique d')","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","6.6","E","8","E","12.7","E","13","E","13.2","E","14.1","E"
"103","'368","Iraq","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.38","E","3.47","E","3.54","E","3.54","E","3.67","E","4.03","E"
"103","'368","Iraq","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.64","E",,,,,,,"0.62","E",,
"103","'368","Iraq","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1","E",,,,,,,"1.38","E",,
"103","'368","Iraq","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.29","E",,,,,,,"0.36","E",,
"103","'368","Iraq","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.67","E",,,,,,,"0.57","E",,
"103","'368","Iraq","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.65","E",,,,,,,"0.58","E",,
"103","'368","Iraq","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.13","E",,,,,,,"0.15","E",,
"103","'368","Iraq","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","23.1","E","23.1","E","21.9","E","28.5","E","28.4","E","26.7","E"
"103","'368","Iraq","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","23.1","E","23.1","E","21.9","E","28.5","E","28.4","E","26.7","E"
"103","'368","Iraq","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","9.2","E","9.4","E","9.1","E","12.1","E","12.4","E","11.9","E"
"103","'368","Iraq","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","9.1","E","9.3","E","9","E","12","E","12.2","E","11.8","E"
"104","'372","Irlande","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.33","E","2.27","E","2.3","E","2.22","E","2.24","E","2.48","E"
"104","'372","Irlande","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.33","E",,,,,,,"0.3","E",,
"104","'372","Irlande","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.52","E",,,,,,,"0.46","E",,
"104","'372","Irlande","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.29","E",,,,,,,"0.22","E",,
"104","'372","Irlande","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.58","E",,,,,,,"0.56","E",,
"104","'372","Irlande","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.62","E",,,,,,,"0.65","E",,
"104","'372","Irlande","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.06","E",,,,,,,"0.06","E",,
"104","'372","Irlande","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","2.3","E","1.4","E","1.6","E","1.2","E","1.1","E","1","E"
"104","'372","Irlande","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","2.3","E","1.4","E","1.6","E","1.2","E","1.1","E","1","E"
"104","'372","Irlande","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","<0.1","E"
"104","'372","Irlande","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","<0.1","E"
"99","'352","Islande","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.37","E","2.41","E","2.52","E","2.7","E","2.78","E","3.02","E"
"99","'352","Islande","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.28","E",,,,,,,"0.35","E",,
"99","'352","Islande","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.6","E",,,,,,,"0.74","E",,
"99","'352","Islande","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.28","E",,,,,,,"0.28","E",,
"99","'352","Islande","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.52","E",,,,,,,"0.79","E",,
"99","'352","Islande","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.48","E",,,,,,,"0.54","E",,
"99","'352","Islande","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.06","E",,,,,,,"0.06","E",,
"99","'352","Islande","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","0.6","E","0.5","E","0.6","E","0.7","E","0.6","E","0.4","E"
"99","'352","Islande","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","0.6","E","0.5","E","0.6","E","0.7","E","0.6","E","0.4","E"
"99","'352","Islande","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E"
"99","'352","Islande","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E"
"105","'376","Israël","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.51","E","2.58","E","2.6","E","2.61","E","2.75","E","3.02","E"
"105","'376","Israël","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.34","E",,,,,,,"0.41","E",,
"105","'376","Israël","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.84","E",,,,,,,"0.71","E",,
"105","'376","Israël","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.22","E",,,,,,,"0.27","E",,
"105","'376","Israël","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.4","E",,,,,,,"0.57","E",,
"105","'376","Israël","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.56","E",,,,,,,"0.71","E",,
"105","'376","Israël","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.07","E",,,,,,,"0.08","E",,
"105","'376","Israël","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","19.2","E","18.2","E","19.5","E","19","E","18","E","16.5","E"
"105","'376","Israël","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","19.2","E","18.2","E","19.5","E","19","E","18","E","16.5","E"
